uid,variant_number,gender,days_since_signup,contributor,new_user,non_reader,reader,appearences,active_mins,avg_time_per_user
42211,1,0.0,117,0,0,1,0,6,24.0,4.0
42212,1,0.0,379,0,0,1,0,12,28.0,2.3333333333333335
42214,1,1.0,398,0,0,0,1,40,571.0,14.275
42215,1,1.0,655,0,0,0,1,50,1588.0,31.76
42216,1,0.0,103,0,0,1,0,7,11.0,1.5714285714285714
42217,1,1.0,102,0,0,1,0,14,45.0,3.2142857142857144
42219,1,0.0,33,0,0,1,0,2,6.0,3.0
42222,1,0.0,68,0,0,1,0,6,21.0,3.5
42223,1,1.0,85,0,0,1,0,6,18.0,3.0
42224,1,1.0,2121,0,0,1,0,7,30.0,4.285714285714286
42227,1,0.0,627,0,0,1,0,14,59.0,4.214285714285714
42228,1,0.0,887,0,0,1,0,11,40.0,3.6363636363636362
42229,1,1.0,271,0,0,0,1,12,225.0,18.75
42230,1,1.0,653,0,0,1,0,17,71.0,4.176470588235294
42232,1,1.0,592,0,0,1,0,33,131.0,3.9696969696969697
42233,1,1.0,1017,0,0,0,1,51,830.0,16.274509803921568
42234,1,0.0,8,0,0,1,0,3,51.0,17.0
42235,1,1.0,1196,0,0,1,0,3,12.0,4.0
42236,1,1.0,902,0,0,0,1,119,15036.0,126.3529411764706
42237,1,1.0,2618,0,0,1,0,40,120.0,3.0
42238,1,0.0,198,0,0,1,0,11,84.0,7.636363636363637
42239,1,0.0,493,0,0,1,0,9,34.0,3.7777777777777777
42240,1,1.0,50,0,0,1,0,9,29.0,3.2222222222222223
42241,1,0.0,9,0,1,0,0,1,1.0,1.0
42246,1,1.0,1269,0,0,1,0,17,128.0,7.529411764705882
42247,1,0.0,815,0,0,1,0,6,34.0,5.666666666666667
42248,1,1.0,2013,0,0,1,0,29,243.0,8.379310344827585
42249,1,1.0,389,0,0,1,0,42,106.0,2.5238095238095237
42250,1,0.0,874,0,0,1,0,19,47.0,2.473684210526316
42251,1,1.0,493,0,0,1,0,3,8.0,2.6666666666666665
42252,1,1.0,245,0,0,1,0,8,34.0,4.25
42253,1,1.0,25,0,0,0,1,5,37.0,7.4
42254,1,1.0,577,0,0,1,0,11,23.0,2.090909090909091
42256,1,1.0,762,0,0,1,0,2,5.0,2.5
42257,1,1.0,731,0,0,1,0,11,54.0,4.909090909090909
42259,1,0.0,2,0,1,0,0,2,6.0,3.0
42260,1,1.0,79,0,0,1,0,7,35.0,5.0
42261,1,0.0,124,0,0,0,1,63,388.0,6.158730158730159
42262,1,1.0,1699,0,0,1,0,35,171.0,4.885714285714286
42263,1,1.0,217,0,0,1,0,12,28.0,2.3333333333333335
42264,1,1.0,1033,0,0,1,0,19,139.0,7.315789473684211
42265,1,1.0,1652,0,0,1,0,21,38.0,1.8095238095238095
42267,1,0.0,1730,0,0,0,1,72,1028.0,14.277777777777779
42268,1,0.0,285,0,0,1,0,3,13.0,4.333333333333333
42269,1,1.0,1065,0,0,0,1,80,745.0,9.3125
42270,1,1.0,693,0,0,1,0,21,93.0,4.428571428571429
42272,1,1.0,647,0,0,1,0,16,26.0,1.625
42273,1,0.0,88,0,0,1,0,10,19.0,1.9
42274,1,0.0,622,0,0,1,0,25,73.0,2.92
42275,1,1.0,42,0,0,1,0,3,21.0,7.0
42276,1,1.0,908,0,0,1,0,3,10.0,3.3333333333333335
42278,1,1.0,865,0,0,1,0,41,193.0,4.7073170731707314
42279,1,1.0,854,0,0,1,0,6,19.0,3.1666666666666665
42280,1,1.0,178,0,0,1,0,3,7.0,2.3333333333333335
42284,1,0.0,187,0,0,1,0,11,24.0,2.1818181818181817
42286,1,1.0,545,0,0,1,0,21,55.0,2.619047619047619
42287,1,0.0,171,0,0,1,0,11,36.0,3.272727272727273
42291,1,1.0,6,1,0,0,0,4,363.0,90.75
42292,1,1.0,16,0,1,0,0,1,5.0,5.0
42293,1,0.0,513,0,0,1,0,5,50.0,10.0
42294,1,1.0,310,0,0,1,0,24,82.0,3.4166666666666665
42295,1,0.0,698,0,0,0,1,49,1121.0,22.877551020408163
42296,1,1.0,436,0,0,0,1,48,288.0,6.0
42297,1,1.0,1758,0,0,0,1,98,5885.0,60.05102040816327
42298,1,1.0,1286,0,0,1,0,4,7.0,1.75
42299,1,0.0,165,0,0,1,0,10,18.0,1.8
42300,1,1.0,1024,0,0,1,0,49,172.0,3.510204081632653
42302,1,1.0,924,0,0,1,0,24,58.0,2.4166666666666665
42304,1,1.0,49,0,0,1,0,3,15.0,5.0
42305,1,1.0,884,0,0,1,0,11,37.0,3.3636363636363638
42306,1,0.0,18,0,1,0,0,1,3.0,3.0
42307,1,1.0,11,0,1,0,0,1,5.0,5.0
42308,1,0.0,20,0,1,0,0,1,2.0,2.0
42309,1,1.0,1539,0,0,1,0,54,987.0,18.27777777777778
42311,1,1.0,256,0,0,1,0,3,11.0,3.6666666666666665
42312,1,1.0,29,0,1,0,0,1,1.0,1.0
42313,1,1.0,247,0,0,0,1,39,489.0,12.538461538461538
42314,1,1.0,1078,0,0,0,1,97,3125.0,32.21649484536083
42315,1,1.0,1341,0,0,1,0,35,135.0,3.857142857142857
42316,1,0.0,32,0,0,1,0,3,7.0,2.3333333333333335
42317,1,1.0,160,0,0,1,0,10,37.0,3.7
42318,1,1.0,2278,0,0,1,0,70,378.0,5.4
42319,1,0.0,59,0,0,0,1,4,87.0,21.75
42321,1,1.0,496,0,0,0,1,53,216.0,4.0754716981132075
42322,1,1.0,158,0,0,1,0,9,42.0,4.666666666666667
42323,1,1.0,298,0,0,1,0,22,79.0,3.590909090909091
42324,1,1.0,2196,0,0,0,1,18,118.0,6.555555555555555
42325,1,1.0,111,0,0,1,0,5,16.0,3.2
42327,1,0.0,1721,0,0,0,1,55,505.0,9.181818181818182
42329,1,1.0,15,0,0,0,1,8,163.0,20.375
42330,1,0.0,129,0,0,1,0,21,188.0,8.952380952380953
42331,1,0.0,430,0,0,1,0,12,235.0,19.583333333333332
42332,1,1.0,187,0,0,1,0,25,130.0,5.2
42333,1,1.0,117,0,0,1,0,3,8.0,2.6666666666666665
42334,1,1.0,522,0,0,1,0,69,378.0,5.478260869565218
42337,1,1.0,123,0,0,1,0,47,576.0,12.25531914893617
42338,1,1.0,1432,0,0,1,0,9,24.0,2.6666666666666665
42339,1,1.0,631,0,0,1,0,24,155.0,6.458333333333333
42340,1,1.0,7,0,1,0,0,1,6.0,6.0
42341,1,1.0,1181,0,0,1,0,53,325.0,6.132075471698113
42342,1,0.0,2023,0,0,1,0,27,112.0,4.148148148148148
42343,1,1.0,1035,0,0,1,0,16,62.0,3.875
42345,1,0.0,1251,0,0,1,0,7,22.0,3.142857142857143
42347,1,1.0,674,0,0,1,0,7,28.0,4.0
42348,1,0.0,1070,0,0,1,0,12,49.0,4.083333333333333
42349,1,1.0,8,0,1,0,0,1,3.0,3.0
42350,1,1.0,611,1,0,0,0,43,1126.0,26.186046511627907
42351,1,1.0,333,0,0,1,0,31,141.0,4.548387096774194
42352,1,1.0,205,0,0,1,0,7,25.0,3.5714285714285716
42353,1,0.0,371,0,0,1,0,8,21.0,2.625
42354,1,1.0,236,0,0,1,0,21,149.0,7.095238095238095
42356,1,1.0,28,0,1,0,0,2,6.0,3.0
42357,1,0.0,131,0,0,1,0,13,44.0,3.3846153846153846
42359,1,1.0,2170,0,0,0,1,35,1541.0,44.02857142857143
42361,1,1.0,977,0,0,1,0,50,351.0,7.02
42362,1,1.0,487,0,0,1,0,20,87.0,4.35
42363,1,0.0,24,0,0,1,0,8,21.0,2.625
42364,1,0.0,226,0,0,1,0,18,70.0,3.888888888888889
42365,1,0.0,288,0,0,0,1,81,1360.0,16.790123456790123
42366,1,1.0,5,0,1,0,0,1,1.0,1.0
42367,1,1.0,825,0,0,0,1,34,678.0,19.941176470588236
42368,1,1.0,1389,0,0,1,0,41,214.0,5.219512195121951
42369,1,1.0,150,0,0,1,0,15,48.0,3.2
42370,1,0.0,812,0,0,1,0,68,706.0,10.382352941176471
42371,1,1.0,214,0,0,0,1,56,639.0,11.410714285714286
42372,1,1.0,41,0,0,1,0,5,30.0,6.0
42373,1,0.0,2,0,1,0,0,1,2.0,2.0
42374,1,1.0,2086,0,0,1,0,8,45.0,5.625
42375,1,1.0,106,0,0,1,0,7,27.0,3.857142857142857
42376,1,0.0,7,0,1,0,0,1,7.0,7.0
42378,1,1.0,1917,0,0,1,0,40,153.0,3.825
42380,1,0.0,2269,0,0,0,1,65,1194.0,18.369230769230768
42382,1,1.0,6,0,1,0,0,1,6.0,6.0
42384,1,1.0,617,0,0,1,0,11,45.0,4.090909090909091
42385,1,1.0,1240,0,0,1,0,15,79.0,5.266666666666667
42386,1,1.0,323,0,0,0,1,70,1344.0,19.2
42387,1,1.0,158,0,0,0,1,38,465.0,12.236842105263158
42388,1,1.0,621,0,0,1,0,11,30.0,2.727272727272727
42389,1,1.0,182,0,0,0,1,59,782.0,13.254237288135593
42391,1,1.0,6,0,1,0,0,2,5.0,2.5
42392,1,1.0,1109,0,0,0,1,36,329.0,9.13888888888889
42394,1,1.0,2000,0,0,1,0,33,102.0,3.090909090909091
42395,1,1.0,141,0,0,1,0,15,54.0,3.6
42396,1,1.0,35,0,0,1,0,5,10.0,2.0
42397,1,0.0,1201,0,0,1,0,1,5.0,5.0
42398,1,0.0,79,0,0,1,0,6,16.0,2.6666666666666665
42399,1,1.0,1662,0,0,1,0,7,13.0,1.8571428571428572
42400,1,0.0,29,0,1,0,0,1,5.0,5.0
42401,1,1.0,83,0,0,1,0,15,27.0,1.8
42403,1,1.0,930,0,0,1,0,6,16.0,2.6666666666666665
42404,1,0.0,297,0,0,1,0,10,27.0,2.7
42406,1,1.0,170,0,0,1,0,3,16.0,5.333333333333333
42407,1,1.0,248,0,0,1,0,8,18.0,2.25
42408,1,1.0,678,0,0,1,0,19,78.0,4.105263157894737
42410,1,1.0,694,0,0,1,0,31,94.0,3.032258064516129
42411,1,0.0,132,0,0,1,0,5,13.0,2.6
42412,1,1.0,1172,0,0,1,0,8,16.0,2.0
42415,1,0.0,143,0,0,1,0,19,64.0,3.3684210526315788
42416,1,1.0,90,0,0,1,0,9,27.0,3.0
42417,1,0.0,210,0,0,1,0,48,222.0,4.625
42418,1,0.0,1145,0,0,1,0,21,73.0,3.4761904761904763
42419,1,0.0,969,0,0,1,0,33,109.0,3.303030303030303
42420,1,1.0,987,0,0,1,0,10,28.0,2.8
42421,1,1.0,1257,0,0,1,0,15,171.0,11.4
42423,1,1.0,648,0,0,0,1,31,311.0,10.03225806451613
42424,1,1.0,336,0,0,1,0,15,50.0,3.3333333333333335
42428,1,0.0,855,0,0,1,0,19,89.0,4.684210526315789
42430,1,0.0,781,0,0,0,1,56,332.0,5.928571428571429
42431,1,1.0,272,0,0,0,1,98,1900.0,19.387755102040817
42432,1,1.0,1071,0,0,1,0,23,57.0,2.4782608695652173
42433,1,1.0,41,0,0,1,0,5,13.0,2.6
42434,1,1.0,1972,0,0,0,1,117,4017.0,34.333333333333336
42435,1,1.0,193,0,0,1,0,4,16.0,4.0
42436,1,1.0,2,0,1,0,0,1,1.0,1.0
42437,1,1.0,1122,0,0,1,0,23,120.0,5.217391304347826
42439,1,0.0,692,0,0,1,0,6,47.0,7.833333333333333
42440,1,0.0,104,0,0,1,0,16,61.0,3.8125
42441,1,1.0,724,0,0,1,0,2,6.0,3.0
42442,1,0.0,1100,0,0,1,0,24,51.0,2.125
42443,1,0.0,31,0,0,1,0,3,12.0,4.0
42444,1,1.0,1999,0,0,1,0,10,18.0,1.8
42445,1,0.0,1264,0,0,1,0,13,76.0,5.846153846153846
42446,1,1.0,894,0,0,1,0,20,97.0,4.85
42447,1,1.0,1834,0,0,1,0,19,58.0,3.0526315789473686
42448,1,1.0,14,0,1,0,0,1,3.0,3.0
42449,1,1.0,14,0,1,0,0,2,2.0,1.0
42450,1,0.0,267,0,0,1,0,5,7.0,1.4
42451,1,1.0,619,0,0,1,0,27,113.0,4.185185185185185
42452,1,1.0,184,0,0,1,0,5,14.0,2.8
42453,1,1.0,220,0,0,1,0,21,87.0,4.142857142857143
42454,1,0.0,1002,0,0,1,0,2,6.0,3.0
42457,1,0.0,2078,1,0,0,0,81,2177.0,26.876543209876544
42458,1,0.0,49,0,0,1,0,8,33.0,4.125
42459,1,1.0,1244,0,0,0,1,38,650.0,17.105263157894736
42460,1,1.0,1743,0,0,0,1,64,1576.0,24.625
42461,1,0.0,1276,0,0,1,0,4,9.0,2.25
42462,1,1.0,27,0,1,0,0,1,4.0,4.0
42463,1,1.0,1145,0,0,0,1,109,5372.0,49.28440366972477
42465,1,1.0,2003,0,0,1,0,48,222.0,4.625
42466,1,1.0,132,0,0,1,0,5,10.0,2.0
42467,1,1.0,523,0,0,1,0,14,45.0,3.2142857142857144
42468,1,0.0,595,0,0,1,0,6,13.0,2.1666666666666665
42469,1,1.0,727,0,0,1,0,40,596.0,14.9
42470,1,1.0,5,0,1,0,0,1,6.0,6.0
42471,1,1.0,181,0,0,1,0,42,242.0,5.761904761904762
42472,1,0.0,419,0,0,1,0,13,29.0,2.230769230769231
42474,1,0.0,181,0,0,1,0,28,73.0,2.607142857142857
42475,1,1.0,661,0,0,1,0,36,122.0,3.388888888888889
42478,1,1.0,1344,0,0,1,0,15,31.0,2.066666666666667
42480,1,1.0,334,0,0,0,1,56,671.0,11.982142857142858
42481,1,1.0,43,0,0,1,0,7,28.0,4.0
42482,1,0.0,730,0,0,0,1,45,3767.0,83.71111111111111
42483,1,0.0,753,0,0,1,0,37,477.0,12.891891891891891
42484,1,1.0,180,0,0,1,0,17,46.0,2.7058823529411766
42485,1,1.0,2197,0,0,1,0,13,91.0,7.0
42487,1,0.0,101,0,0,1,0,6,44.0,7.333333333333333
42488,1,1.0,441,0,0,1,0,9,23.0,2.5555555555555554
42489,1,1.0,1441,0,0,1,0,8,17.0,2.125
42491,1,1.0,27,0,0,1,0,8,33.0,4.125
42494,1,1.0,1177,0,0,1,0,18,142.0,7.888888888888889
42495,1,1.0,91,0,0,1,0,8,71.0,8.875
42496,1,1.0,87,0,0,1,0,9,35.0,3.888888888888889
42497,1,1.0,369,0,0,1,0,11,30.0,2.727272727272727
42499,1,1.0,286,0,0,1,0,20,188.0,9.4
42500,1,0.0,58,0,0,0,1,13,56.0,4.3076923076923075
42502,1,0.0,318,0,0,1,0,16,51.0,3.1875
42503,1,1.0,926,0,0,1,0,1,14.0,14.0
42504,1,1.0,17,0,1,0,0,2,4.0,2.0
42506,1,1.0,65,0,0,1,0,19,232.0,12.210526315789474
42507,1,1.0,1982,0,0,1,0,7,12.0,1.7142857142857142
42508,1,0.0,326,0,0,0,1,49,4830.0,98.57142857142857
42510,1,0.0,288,0,0,1,0,9,16.0,1.7777777777777777
42511,1,1.0,1067,0,0,1,0,42,133.0,3.1666666666666665
42513,1,0.0,1030,0,0,1,0,17,26.0,1.5294117647058822
42514,1,1.0,853,0,0,1,0,28,225.0,8.035714285714286
42515,1,1.0,172,0,0,1,0,5,26.0,5.2
42520,1,1.0,141,0,0,1,0,4,20.0,5.0
42522,1,1.0,124,0,0,1,0,22,228.0,10.363636363636363
42523,1,0.0,1190,0,0,1,0,6,8.0,1.3333333333333333
42524,1,1.0,1943,0,0,1,0,26,60.0,2.3076923076923075
42526,1,1.0,183,0,0,1,0,6,11.0,1.8333333333333333
42527,1,0.0,106,0,0,1,0,8,17.0,2.125
42528,1,0.0,621,0,0,1,0,7,16.0,2.2857142857142856
42529,1,1.0,283,0,0,1,0,63,387.0,6.142857142857143
42530,1,1.0,125,0,0,1,0,40,148.0,3.7
42532,1,1.0,727,0,0,1,0,90,2119.0,23.544444444444444
42534,1,1.0,453,0,0,1,0,16,37.0,2.3125
42535,1,0.0,24,0,1,0,0,2,4.0,2.0
42536,1,1.0,86,0,0,1,0,9,40.0,4.444444444444445
42537,1,0.0,1212,0,0,1,0,10,34.0,3.4
42538,1,1.0,159,0,0,1,0,32,158.0,4.9375
42540,1,1.0,1198,0,0,0,1,61,940.0,15.40983606557377
42541,1,0.0,810,0,0,1,0,33,392.0,11.878787878787879
42543,1,1.0,161,0,0,1,0,12,31.0,2.5833333333333335
42546,1,1.0,1202,0,0,1,0,35,153.0,4.371428571428571
42548,1,0.0,145,0,0,1,0,2,3.0,1.5
42551,1,1.0,173,0,0,1,0,6,16.0,2.6666666666666665
42552,1,1.0,1304,0,0,1,0,16,57.0,3.5625
42553,1,1.0,1456,0,0,1,0,37,597.0,16.135135135135137
42554,1,1.0,1251,0,0,1,0,33,654.0,19.818181818181817
42555,1,1.0,611,0,0,1,0,25,69.0,2.76
42556,1,1.0,47,0,0,1,0,3,5.0,1.6666666666666667
42557,1,1.0,62,0,0,1,0,20,85.0,4.25
42558,1,1.0,729,0,0,1,0,16,35.0,2.1875
42559,1,1.0,1021,0,0,1,0,19,48.0,2.526315789473684
42560,1,1.0,6,0,1,0,0,1,2.0,2.0
42561,1,1.0,466,0,0,0,1,6,51.0,8.5
42562,1,0.0,251,0,0,1,0,7,52.0,7.428571428571429
42563,1,1.0,1406,0,0,1,0,22,99.0,4.5
42564,1,1.0,1573,0,0,1,0,1,3.0,3.0
42565,1,0.0,21,0,1,0,0,1,1.0,1.0
42566,1,1.0,82,0,0,1,0,6,31.0,5.166666666666667
42567,1,0.0,1144,0,0,0,1,72,1352.0,18.77777777777778
42568,1,0.0,551,0,0,1,0,27,62.0,2.2962962962962963
42569,1,1.0,682,0,0,1,0,3,8.0,2.6666666666666665
42571,1,1.0,1451,0,0,1,0,17,51.0,3.0
42572,1,1.0,749,0,0,1,0,37,692.0,18.7027027027027
42573,1,1.0,425,0,0,1,0,34,103.0,3.0294117647058822
42574,1,0.0,550,0,0,1,0,14,39.0,2.7857142857142856
42575,1,1.0,87,0,0,1,0,9,18.0,2.0
42576,1,0.0,294,0,0,1,0,8,42.0,5.25
42578,1,0.0,2023,0,0,1,0,49,261.0,5.326530612244898
42579,1,1.0,181,0,0,1,0,12,25.0,2.0833333333333335
42581,1,1.0,1245,0,0,1,0,3,14.0,4.666666666666667
42582,1,1.0,238,0,0,1,0,11,56.0,5.090909090909091
42584,1,1.0,195,0,0,1,0,24,772.0,32.166666666666664
42585,1,1.0,873,0,0,0,1,70,460.0,6.571428571428571
42586,1,0.0,20,0,1,0,0,2,3.0,1.5
42587,1,0.0,17,0,0,1,0,4,7.0,1.75
42588,1,1.0,185,0,0,1,0,4,6.0,1.5
42589,1,1.0,918,0,0,1,0,3,3.0,1.0
42590,1,0.0,482,0,0,1,0,22,72.0,3.272727272727273
42591,1,1.0,229,0,0,1,0,29,167.0,5.758620689655173
42592,1,1.0,578,0,0,1,0,13,62.0,4.769230769230769
42593,1,1.0,128,0,0,1,0,5,16.0,3.2
42596,1,1.0,431,0,0,1,0,59,554.0,9.389830508474576
42597,1,1.0,595,0,0,1,0,12,44.0,3.6666666666666665
42598,1,1.0,1987,0,0,1,0,47,227.0,4.829787234042553
42600,1,0.0,553,0,0,1,0,3,10.0,3.3333333333333335
42603,1,1.0,328,0,0,1,0,4,11.0,2.75
42605,1,1.0,176,0,0,1,0,11,19.0,1.7272727272727273
42606,1,1.0,430,0,0,1,0,13,88.0,6.769230769230769
42607,1,1.0,272,0,0,1,0,4,7.0,1.75
42608,1,1.0,647,0,0,1,0,31,94.0,3.032258064516129
42609,1,1.0,171,0,0,1,0,12,42.0,3.5
42610,1,0.0,226,0,0,1,0,11,20.0,1.8181818181818181
42611,1,1.0,998,0,0,0,1,76,1168.0,15.368421052631579
42612,1,1.0,1805,0,0,1,0,30,132.0,4.4
42614,1,0.0,658,0,0,1,0,15,44.0,2.933333333333333
42617,1,0.0,18,0,1,0,0,1,4.0,4.0
42618,1,1.0,1939,0,0,1,0,48,152.0,3.1666666666666665
42619,1,0.0,786,0,0,1,0,68,1476.0,21.705882352941178
42620,1,1.0,25,0,1,0,0,1,7.0,7.0
42621,1,0.0,202,0,0,1,0,2,6.0,3.0
42622,1,1.0,310,0,0,1,0,4,50.0,12.5
42623,1,0.0,91,0,0,1,0,34,193.0,5.676470588235294
42624,1,0.0,55,0,0,1,0,7,28.0,4.0
42625,1,1.0,1812,0,0,1,0,6,25.0,4.166666666666667
42626,1,1.0,323,0,0,1,0,6,21.0,3.5
42627,1,1.0,945,0,0,1,0,65,384.0,5.907692307692308
42628,1,1.0,216,0,0,1,0,15,36.0,2.4
42629,1,0.0,240,0,0,1,0,15,27.0,1.8
42630,1,1.0,167,0,0,1,0,14,41.0,2.9285714285714284
42632,1,1.0,495,0,0,1,0,9,50.0,5.555555555555555
42633,1,1.0,2173,0,0,0,1,30,479.0,15.966666666666667
42634,1,1.0,522,0,0,1,0,18,87.0,4.833333333333333
42635,1,0.0,1849,0,0,0,1,50,585.0,11.7
42636,1,1.0,1127,0,0,1,0,6,63.0,10.5
42637,1,0.0,50,0,0,1,0,6,44.0,7.333333333333333
42639,1,1.0,734,0,0,0,1,118,5222.0,44.25423728813559
42640,1,0.0,22,0,0,1,0,4,11.0,2.75
42641,1,0.0,88,0,0,1,0,5,19.0,3.8
42642,1,1.0,688,0,0,1,0,5,15.0,3.0
42643,1,1.0,9,0,1,0,0,1,3.0,3.0
42644,1,1.0,714,0,0,0,1,59,293.0,4.966101694915254
42645,1,1.0,511,0,0,1,0,16,119.0,7.4375
42648,1,0.0,347,0,0,1,0,6,27.0,4.5
42650,1,0.0,451,0,0,1,0,13,49.0,3.769230769230769
42652,1,1.0,2268,0,0,1,0,34,178.0,5.235294117647059
42654,1,1.0,670,0,0,1,0,31,120.0,3.870967741935484
42655,1,1.0,739,0,0,1,0,20,76.0,3.8
42656,1,1.0,262,0,0,1,0,3,10.0,3.3333333333333335
42658,1,0.0,193,0,0,1,0,13,28.0,2.1538461538461537
42659,1,0.0,443,0,0,1,0,20,92.0,4.6
42660,1,1.0,487,0,0,1,0,24,65.0,2.7083333333333335
42662,1,0.0,190,0,0,1,0,8,40.0,5.0
42663,1,0.0,711,0,0,0,1,66,467.0,7.075757575757576
42665,1,0.0,1778,0,0,1,0,23,69.0,3.0
42666,1,1.0,1004,0,0,0,1,105,6472.0,61.63809523809524
42667,1,1.0,163,0,0,1,0,22,56.0,2.5454545454545454
42668,1,1.0,316,0,0,1,0,11,23.0,2.090909090909091
42669,1,1.0,1834,0,0,0,1,72,323.0,4.486111111111111
42671,1,0.0,815,0,0,1,0,19,104.0,5.473684210526316
42672,1,1.0,44,0,0,1,0,7,67.0,9.571428571428571
42674,1,1.0,234,0,0,1,0,9,17.0,1.8888888888888888
42675,1,1.0,26,0,0,1,0,5,32.0,6.4
42679,1,1.0,717,0,0,1,0,9,18.0,2.0
42680,1,1.0,1844,0,0,1,0,6,41.0,6.833333333333333
42684,1,1.0,3018,0,0,1,0,9,21.0,2.3333333333333335
42685,1,1.0,108,0,0,1,0,5,12.0,2.4
42686,1,1.0,70,0,0,1,0,10,27.0,2.7
42687,1,0.0,224,0,0,1,0,22,52.0,2.3636363636363638
42688,1,0.0,28,0,1,0,0,1,9.0,9.0
42690,1,1.0,951,0,0,1,0,39,163.0,4.17948717948718
42691,1,1.0,23,0,0,1,0,5,26.0,5.2
42692,1,1.0,789,0,0,1,0,33,136.0,4.121212121212121
42694,1,0.0,1219,0,0,1,0,36,149.0,4.138888888888889
42695,1,1.0,367,0,0,1,0,6,13.0,2.1666666666666665
42696,1,1.0,69,0,0,1,0,5,21.0,4.2
42700,1,1.0,142,0,0,1,0,24,131.0,5.458333333333333
42701,1,1.0,804,0,0,1,0,23,181.0,7.869565217391305
42702,1,1.0,5,0,1,0,0,1,4.0,4.0
42703,1,1.0,28,0,0,1,0,4,15.0,3.75
42704,1,1.0,35,1,0,0,0,24,3882.0,161.75
42706,1,1.0,1086,0,0,0,1,16,99.0,6.1875
42707,1,1.0,275,0,0,1,0,63,1330.0,21.11111111111111
42709,1,0.0,168,0,0,1,0,4,10.0,2.5
42710,1,1.0,4,0,1,0,0,1,3.0,3.0
42712,1,0.0,24,0,0,1,0,5,20.0,4.0
42713,1,0.0,538,0,0,1,0,26,64.0,2.4615384615384617
42714,1,1.0,1611,0,0,1,0,22,69.0,3.1363636363636362
42716,1,1.0,1054,0,0,1,0,10,26.0,2.6
42717,1,1.0,117,0,0,1,0,7,16.0,2.2857142857142856
42718,1,0.0,480,0,0,1,0,47,315.0,6.702127659574468
42720,1,0.0,1664,0,0,1,0,31,104.0,3.3548387096774195
42722,1,0.0,453,0,0,1,0,7,28.0,4.0
42723,1,0.0,226,0,0,1,0,11,194.0,17.636363636363637
42724,1,0.0,183,0,0,1,0,11,86.0,7.818181818181818
42725,1,1.0,70,0,0,1,0,28,125.0,4.464285714285714
42728,1,1.0,149,0,0,1,0,36,154.0,4.277777777777778
42729,1,1.0,203,0,0,1,0,14,20.0,1.4285714285714286
42730,1,0.0,187,0,0,1,0,21,282.0,13.428571428571429
42731,1,0.0,843,0,0,1,0,25,58.0,2.32
42732,1,0.0,496,0,0,1,0,8,24.0,3.0
42733,1,0.0,1353,0,0,1,0,6,9.0,1.5
42735,1,1.0,75,0,0,1,0,5,6.0,1.2
42738,1,1.0,1753,0,0,1,0,8,17.0,2.125
42739,1,0.0,615,0,0,1,0,44,188.0,4.2727272727272725
42741,1,0.0,140,0,0,1,0,6,10.0,1.6666666666666667
42742,1,0.0,50,0,0,1,0,4,9.0,2.25
42744,1,0.0,552,0,0,1,0,11,23.0,2.090909090909091
42745,1,1.0,833,0,0,1,0,15,34.0,2.2666666666666666
42746,1,0.0,71,0,0,1,0,5,15.0,3.0
42748,1,1.0,2645,0,0,0,1,89,1334.0,14.98876404494382
42750,1,1.0,1238,0,0,1,0,46,140.0,3.0434782608695654
42751,1,1.0,1367,0,0,0,1,56,247.0,4.410714285714286
42752,1,1.0,1666,0,0,1,0,56,287.0,5.125
42753,1,1.0,103,0,0,1,0,11,34.0,3.090909090909091
42754,1,1.0,6,0,1,0,0,1,3.0,3.0
42755,1,1.0,1791,0,0,0,1,79,744.0,9.417721518987342
42756,1,1.0,239,0,0,1,0,30,84.0,2.8
42757,1,1.0,886,0,0,1,0,23,101.0,4.391304347826087
42758,1,0.0,145,0,0,1,0,6,17.0,2.8333333333333335
42761,1,0.0,165,0,0,1,0,15,43.0,2.8666666666666667
42762,1,1.0,1573,0,0,1,0,13,35.0,2.6923076923076925
42763,1,1.0,1769,0,0,0,1,83,1760.0,21.204819277108435
42764,1,1.0,328,0,0,1,0,17,45.0,2.6470588235294117
42765,1,1.0,1448,0,0,0,1,79,1697.0,21.481012658227847
42766,1,0.0,2131,0,0,0,1,74,835.0,11.283783783783784
42767,1,1.0,902,0,0,1,0,17,36.0,2.1176470588235294
42768,1,1.0,104,0,0,0,1,18,156.0,8.666666666666666
42769,1,1.0,485,0,0,1,0,8,32.0,4.0
42770,1,1.0,231,0,0,1,0,16,38.0,2.375
42771,1,1.0,63,0,0,1,0,7,42.0,6.0
42772,1,1.0,383,0,0,1,0,22,79.0,3.590909090909091
42773,1,1.0,1351,0,0,1,0,37,127.0,3.4324324324324325
42774,1,0.0,25,0,0,1,0,5,13.0,2.6
42776,1,1.0,328,0,0,1,0,23,63.0,2.739130434782609
42779,1,1.0,764,0,0,1,0,10,27.0,2.7
42780,1,1.0,237,0,0,1,0,6,118.0,19.666666666666668
42782,1,1.0,1299,0,0,1,0,59,327.0,5.5423728813559325
42783,1,1.0,405,0,0,1,0,6,19.0,3.1666666666666665
42784,1,1.0,260,0,0,1,0,11,54.0,4.909090909090909
42786,1,1.0,530,0,0,1,0,5,23.0,4.6
42787,1,1.0,81,0,0,0,1,15,53.0,3.533333333333333
42788,1,0.0,354,0,0,1,0,9,27.0,3.0
42789,1,1.0,1770,0,0,1,0,33,119.0,3.606060606060606
