uid,variant_number,gender,days_since_signup,contributor,new_user,non_reader,reader,appearences,active_mins,avg_time_per_user
3349,0,1.0,753,0,0,1,0,15,36.0,2.4
3350,0,1.0,517,0,0,1,0,7,17.0,2.4285714285714284
3351,0,0.0,289,0,0,1,0,14,86.0,6.142857142857143
3352,0,0.0,517,0,0,1,0,20,41.0,2.05
3353,0,1.0,183,0,0,1,0,7,29.0,4.142857142857143
3354,0,0.0,1442,0,0,0,1,78,1504.0,19.28205128205128
3356,0,0.0,268,0,0,1,0,11,36.0,3.272727272727273
3357,0,1.0,1983,0,0,1,0,16,55.0,3.4375
3358,0,0.0,31,0,0,1,0,7,23.0,3.2857142857142856
3359,0,1.0,148,0,0,1,0,11,25.0,2.272727272727273
3360,0,0.0,1109,0,0,1,0,13,197.0,15.153846153846153
3361,0,1.0,19,0,0,1,0,6,14.0,2.3333333333333335
3362,0,1.0,972,0,0,1,0,19,71.0,3.736842105263158
3363,0,1.0,22,0,1,0,0,6,34.0,5.666666666666667
3366,0,1.0,401,0,0,1,0,92,3469.0,37.70652173913044
3367,0,0.0,776,0,0,0,1,34,213.0,6.264705882352941
3369,0,1.0,115,0,0,1,0,57,230.0,4.035087719298246
3370,0,1.0,1674,0,0,0,1,86,669.0,7.77906976744186
3373,0,0.0,1214,0,0,1,0,5,11.0,2.2
3374,0,0.0,229,0,0,1,0,4,6.0,1.5
3375,0,1.0,161,0,0,1,0,6,15.0,2.5
3377,0,1.0,1388,0,0,0,1,37,514.0,13.891891891891891
3379,0,1.0,1043,0,0,1,0,21,58.0,2.761904761904762
3380,0,1.0,877,0,0,0,1,41,847.0,20.658536585365855
3381,0,1.0,1781,0,0,1,0,12,31.0,2.5833333333333335
3382,0,1.0,449,0,0,1,0,16,71.0,4.4375
3384,0,0.0,6,0,1,0,0,6,35.0,5.833333333333333
3385,0,0.0,183,0,0,0,1,36,349.0,9.694444444444445
3386,0,1.0,2231,0,0,1,0,43,111.0,2.5813953488372094
3387,0,1.0,754,0,0,1,0,7,18.0,2.5714285714285716
3388,0,0.0,927,0,0,1,0,12,251.0,20.916666666666668
3389,0,1.0,2011,0,0,1,0,17,54.0,3.176470588235294
3390,0,1.0,558,0,0,1,0,31,57.0,1.8387096774193548
3391,0,0.0,290,0,0,0,1,31,165.0,5.32258064516129
3393,0,1.0,1706,0,0,1,0,15,59.0,3.933333333333333
3394,0,1.0,394,0,0,1,0,17,173.0,10.176470588235293
3395,0,1.0,171,0,0,1,0,9,30.0,3.3333333333333335
3397,0,1.0,244,0,0,1,0,32,287.0,8.96875
3398,0,0.0,29,0,0,1,0,1,1.0,1.0
3399,0,0.0,244,0,0,1,0,68,277.0,4.073529411764706
3400,0,1.0,868,0,0,0,1,23,217.0,9.434782608695652
3401,0,1.0,806,0,0,0,1,77,2181.0,28.324675324675326
3402,0,0.0,246,0,0,1,0,22,51.0,2.3181818181818183
3403,0,1.0,526,0,0,1,0,5,16.0,3.2
3405,0,1.0,306,0,0,1,0,8,15.0,1.875
3406,0,1.0,30,0,0,1,0,4,34.0,8.5
3407,0,1.0,519,0,0,0,1,87,2551.0,29.32183908045977
3408,0,1.0,320,0,0,1,0,2,12.0,6.0
3409,0,1.0,921,0,0,1,0,1,2.0,2.0
3410,0,0.0,616,0,0,1,0,24,56.0,2.3333333333333335
3411,0,1.0,2963,0,0,1,0,15,37.0,2.466666666666667
3412,0,1.0,191,0,0,1,0,10,32.0,3.2
3413,0,1.0,452,0,0,1,0,19,59.0,3.1052631578947367
3414,0,0.0,309,0,0,1,0,13,22.0,1.6923076923076923
3415,0,0.0,1896,0,0,1,0,47,121.0,2.574468085106383
3416,0,0.0,530,1,0,0,0,76,1997.0,26.276315789473685
3417,0,1.0,1997,1,0,0,0,69,3816.0,55.30434782608695
3418,0,0.0,584,0,0,1,0,4,7.0,1.75
3419,0,0.0,55,0,0,1,0,13,47.0,3.6153846153846154
3420,0,0.0,267,0,0,1,0,3,10.0,3.3333333333333335
3421,0,1.0,325,0,0,1,0,20,38.0,1.9
3422,0,1.0,67,0,0,1,0,2,8.0,4.0
3423,0,0.0,253,0,0,1,0,82,1033.0,12.597560975609756
3424,0,0.0,185,0,0,1,0,2,4.0,2.0
3425,0,1.0,99,0,0,1,0,4,20.0,5.0
3426,0,0.0,503,1,0,0,0,29,320.0,11.03448275862069
3427,0,0.0,1901,0,0,1,0,8,25.0,3.125
3428,0,1.0,2038,0,0,1,0,18,58.0,3.2222222222222223
3429,0,1.0,192,0,0,1,0,4,8.0,2.0
3430,0,0.0,249,0,0,1,0,2,4.0,2.0
3431,0,0.0,137,0,0,1,0,1,2.0,2.0
3432,0,0.0,27,0,0,1,0,34,152.0,4.470588235294118
3433,0,1.0,183,0,0,1,0,26,62.0,2.3846153846153846
3434,0,1.0,749,0,0,1,0,24,63.0,2.625
3435,0,1.0,789,0,0,1,0,5,18.0,3.6
3438,0,0.0,21,0,1,0,0,7,25.0,3.5714285714285716
3439,0,1.0,392,0,0,1,0,6,10.0,1.6666666666666667
3440,0,1.0,34,0,0,1,0,9,23.0,2.5555555555555554
3441,0,0.0,33,0,0,1,0,51,188.0,3.6862745098039214
3442,0,1.0,8,0,1,0,0,4,23.0,5.75
3443,0,0.0,85,0,0,0,1,39,347.0,8.897435897435898
3444,0,1.0,1750,0,0,1,0,44,1019.0,23.15909090909091
3445,0,1.0,645,0,0,1,0,17,56.0,3.2941176470588234
3446,0,1.0,244,0,0,1,0,23,78.0,3.391304347826087
3447,0,1.0,1136,0,0,1,0,42,196.0,4.666666666666667
3448,0,1.0,296,0,0,1,0,21,125.0,5.9523809523809526
3449,0,1.0,601,0,0,1,0,6,11.0,1.8333333333333333
3450,0,1.0,8,0,1,0,0,6,19.0,3.1666666666666665
3451,0,1.0,1776,0,0,1,0,15,55.0,3.6666666666666665
3452,0,1.0,281,0,0,1,0,9,23.0,2.5555555555555554
3453,0,0.0,21,0,1,0,0,2,7.0,3.5
3454,0,1.0,357,0,0,1,0,23,122.0,5.304347826086956
3455,0,0.0,626,0,0,1,0,16,39.0,2.4375
3456,0,1.0,1701,0,0,1,0,65,233.0,3.5846153846153848
3458,0,1.0,1005,0,0,1,0,11,37.0,3.3636363636363638
3460,0,1.0,7,0,0,1,0,40,120.0,3.0
3461,0,1.0,555,0,0,0,1,55,1996.0,36.29090909090909
3463,0,0.0,44,0,0,1,0,10,19.0,1.9
3464,0,1.0,1824,0,0,1,0,19,39.0,2.0526315789473686
3465,0,1.0,1636,0,0,1,0,50,522.0,10.44
3466,0,0.0,1046,0,0,1,0,29,62.0,2.1379310344827585
3467,0,0.0,25,0,1,0,0,1,1.0,1.0
3468,0,1.0,629,0,0,1,0,16,45.0,2.8125
3469,0,0.0,28,0,1,0,0,4,13.0,3.25
3470,0,1.0,1054,0,0,1,0,17,68.0,4.0
3471,0,0.0,677,1,0,0,0,2,3.0,1.5
3473,0,1.0,802,0,0,1,0,36,220.0,6.111111111111111
3474,0,1.0,1215,0,0,1,0,8,35.0,4.375
3476,0,1.0,1862,0,0,1,0,26,123.0,4.730769230769231
3477,0,1.0,1017,0,0,1,0,52,195.0,3.75
3478,0,1.0,1190,0,0,1,0,12,40.0,3.3333333333333335
3479,0,1.0,819,0,0,1,0,4,6.0,1.5
3481,0,1.0,1465,0,0,0,1,74,752.0,10.162162162162161
3482,0,0.0,140,0,0,1,0,3,7.0,2.3333333333333335
3483,0,1.0,2955,0,0,1,0,13,33.0,2.5384615384615383
3484,0,1.0,198,0,0,1,0,7,16.0,2.2857142857142856
3485,0,1.0,352,0,0,1,0,53,581.0,10.962264150943396
3486,0,1.0,94,0,0,1,0,3,6.0,2.0
3487,0,0.0,62,0,0,1,0,3,4.0,1.3333333333333333
3488,0,1.0,588,0,0,1,0,7,21.0,3.0
3489,0,1.0,2470,0,0,0,1,96,9853.0,102.63541666666667
3490,0,1.0,467,0,0,1,0,45,343.0,7.622222222222222
3491,0,0.0,595,0,0,0,1,87,1365.0,15.689655172413794
3492,0,1.0,78,0,0,1,0,4,16.0,4.0
3493,0,1.0,143,0,0,1,0,44,490.0,11.136363636363637
3494,0,0.0,1038,1,0,0,0,65,3279.0,50.44615384615385
3495,0,0.0,1113,0,0,1,0,41,740.0,18.048780487804876
3496,0,0.0,2094,0,0,1,0,27,333.0,12.333333333333334
3498,0,1.0,182,0,0,1,0,13,87.0,6.6923076923076925
3499,0,1.0,804,0,0,1,0,11,33.0,3.0
3501,0,1.0,75,0,0,1,0,10,21.0,2.1
3502,0,0.0,904,0,0,0,1,19,314.0,16.526315789473685
3503,0,0.0,1759,0,0,1,0,5,19.0,3.8
3504,0,1.0,490,0,0,1,0,11,35.0,3.1818181818181817
3505,0,1.0,612,0,0,1,0,37,92.0,2.4864864864864864
3506,0,1.0,329,0,0,0,1,63,243.0,3.857142857142857
3507,0,1.0,163,0,0,1,0,10,31.0,3.1
3510,0,0.0,69,0,0,1,0,5,12.0,2.4
3511,0,1.0,1176,0,0,1,0,10,75.0,7.5
3512,0,0.0,151,0,0,1,0,3,4.0,1.3333333333333333
3513,0,1.0,1317,0,0,1,0,14,60.0,4.285714285714286
3514,0,1.0,85,0,0,1,0,3,4.0,1.3333333333333333
3515,0,0.0,6,0,1,0,0,1,2.0,2.0
3517,0,0.0,701,0,0,1,0,10,56.0,5.6
3519,0,1.0,100,0,0,0,1,96,2878.0,29.979166666666668
3520,0,1.0,1115,0,0,1,0,37,116.0,3.135135135135135
3522,0,1.0,108,0,0,1,0,30,164.0,5.466666666666667
3523,0,0.0,209,0,0,1,0,4,13.0,3.25
3525,0,0.0,14,0,1,0,0,1,2.0,2.0
3527,0,0.0,26,0,1,0,0,7,36.0,5.142857142857143
3528,0,1.0,1147,0,0,1,0,20,69.0,3.45
3531,0,1.0,319,0,0,1,0,2,4.0,2.0
3532,0,0.0,179,0,0,1,0,18,65.0,3.611111111111111
3533,0,1.0,845,0,0,1,0,18,49.0,2.7222222222222223
3535,0,1.0,231,0,0,1,0,3,7.0,2.3333333333333335
3536,0,0.0,2190,0,0,1,0,32,113.0,3.53125
3537,0,1.0,5,0,1,0,0,1,5.0,5.0
3538,0,1.0,652,0,0,1,0,17,56.0,3.2941176470588234
3539,0,1.0,1102,0,0,0,1,31,325.0,10.483870967741936
3540,0,1.0,259,0,0,1,0,1,1.0,1.0
3541,0,1.0,1024,0,0,0,1,37,1396.0,37.729729729729726
3542,0,1.0,131,0,0,1,0,2,4.0,2.0
3543,0,0.0,23,0,0,1,0,17,269.0,15.823529411764707
3544,0,1.0,521,0,0,1,0,30,150.0,5.0
3545,0,1.0,1913,0,0,0,1,44,172.0,3.909090909090909
3546,0,1.0,1862,0,0,1,0,13,129.0,9.923076923076923
3547,0,1.0,19,0,1,0,0,2,3.0,1.5
3548,0,1.0,1361,0,0,1,0,17,64.0,3.764705882352941
3549,0,0.0,169,0,0,1,0,16,55.0,3.4375
3550,0,0.0,131,0,0,1,0,1,1.0,1.0
3552,0,1.0,519,0,0,1,0,22,75.0,3.409090909090909
3553,0,1.0,51,0,0,1,0,5,13.0,2.6
3554,0,1.0,55,0,0,0,1,6,21.0,3.5
3555,0,0.0,346,0,0,1,0,59,176.0,2.983050847457627
3556,0,0.0,28,0,0,1,0,2,2.0,1.0
3558,0,1.0,184,0,0,1,0,33,209.0,6.333333333333333
3559,0,1.0,1744,0,0,1,0,10,18.0,1.8
3560,0,0.0,400,0,0,1,0,17,30.0,1.7647058823529411
3561,0,1.0,1908,0,0,0,1,87,3108.0,35.724137931034484
3562,0,0.0,1779,0,0,1,0,22,135.0,6.136363636363637
3563,0,1.0,303,0,0,1,0,28,55.0,1.9642857142857142
3564,0,1.0,810,0,0,0,1,47,1108.0,23.574468085106382
3565,0,1.0,130,0,0,0,1,34,142.0,4.176470588235294
3566,0,0.0,466,0,0,1,0,14,38.0,2.7142857142857144
3568,0,1.0,465,0,0,1,0,2,5.0,2.5
3569,0,1.0,471,0,0,0,1,60,372.0,6.2
3571,0,1.0,1082,0,0,0,1,62,1399.0,22.56451612903226
3572,0,0.0,5,0,1,0,0,10,26.0,2.6
3573,0,1.0,863,1,0,0,0,71,2771.0,39.028169014084504
3574,0,0.0,2934,0,0,0,1,73,1417.0,19.410958904109588
3575,0,0.0,453,0,0,1,0,6,11.0,1.8333333333333333
3578,0,1.0,24,0,1,0,0,5,19.0,3.8
3579,0,1.0,783,0,0,1,0,23,224.0,9.73913043478261
3580,0,1.0,66,0,0,1,0,22,62.0,2.8181818181818183
3581,0,1.0,455,0,0,1,0,40,254.0,6.35
3582,0,1.0,1007,0,0,1,0,12,49.0,4.083333333333333
3583,0,1.0,782,0,0,1,0,32,152.0,4.75
3584,0,0.0,29,0,1,0,0,4,68.0,17.0
3585,0,1.0,495,0,0,1,0,13,39.0,3.0
3586,0,0.0,290,0,0,1,0,2,5.0,2.5
3587,0,0.0,290,1,0,0,0,48,3311.0,68.97916666666667
3588,0,1.0,27,0,0,1,0,43,288.0,6.6976744186046515
3589,0,0.0,724,0,0,1,0,55,581.0,10.563636363636364
3590,0,1.0,28,0,1,0,0,5,8.0,1.6
3591,0,1.0,2126,0,0,1,0,68,3827.0,56.279411764705884
3592,0,0.0,353,0,0,0,1,38,167.0,4.394736842105263
3594,0,1.0,21,0,0,0,1,8,17.0,2.125
3595,0,0.0,7,0,1,0,0,3,11.0,3.6666666666666665
3596,0,0.0,789,0,0,1,0,63,495.0,7.857142857142857
3597,0,1.0,385,0,0,0,1,43,472.0,10.976744186046512
3598,0,1.0,198,0,0,1,0,11,26.0,2.3636363636363638
3599,0,1.0,1637,0,0,1,0,9,18.0,2.0
3600,0,0.0,239,0,0,1,0,3,8.0,2.6666666666666665
3601,0,0.0,1280,0,0,1,0,31,95.0,3.064516129032258
3602,0,1.0,894,0,0,1,0,24,69.0,2.875
3603,0,1.0,1030,0,0,0,1,58,2394.0,41.275862068965516
3604,0,0.0,275,0,0,1,0,8,31.0,3.875
3605,0,0.0,252,0,0,0,1,38,411.0,10.81578947368421
3606,0,0.0,379,0,0,1,0,13,47.0,3.6153846153846154
3607,0,0.0,1212,0,0,1,0,6,17.0,2.8333333333333335
3608,0,1.0,654,0,0,0,1,47,259.0,5.51063829787234
3609,0,1.0,1937,0,0,1,0,14,53.0,3.7857142857142856
3610,0,0.0,277,1,0,0,0,7,161.0,23.0
3611,0,1.0,300,0,0,1,0,2,3.0,1.5
3614,0,0.0,256,0,0,1,0,5,9.0,1.8
3615,0,1.0,1101,0,0,0,1,76,338.0,4.447368421052632
3616,0,0.0,1074,0,0,1,0,14,27.0,1.9285714285714286
3617,0,1.0,444,0,0,1,0,33,109.0,3.303030303030303
3618,0,0.0,350,0,0,1,0,28,48.0,1.7142857142857142
3619,0,1.0,107,0,0,1,0,23,66.0,2.869565217391304
3620,0,1.0,2079,0,0,0,1,78,2379.0,30.5
3622,0,0.0,589,0,0,1,0,12,51.0,4.25
3624,0,1.0,22,0,1,0,0,8,31.0,3.875
3625,0,1.0,744,0,0,1,0,14,23.0,1.6428571428571428
3626,0,0.0,1435,0,0,0,1,56,331.0,5.910714285714286
3627,0,1.0,244,0,0,1,0,34,175.0,5.147058823529412
3628,0,0.0,231,0,0,1,0,17,45.0,2.6470588235294117
3629,0,0.0,766,0,0,1,0,14,200.0,14.285714285714286
3630,0,1.0,13,0,1,0,0,6,17.0,2.8333333333333335
3631,0,0.0,555,0,0,0,1,44,205.0,4.659090909090909
3632,0,1.0,790,0,0,1,0,1,1.0,1.0
3633,0,1.0,1989,0,0,1,0,14,35.0,2.5
3635,0,1.0,1057,0,0,0,1,50,212.0,4.24
3636,0,0.0,243,0,0,1,0,4,9.0,2.25
3639,0,1.0,2914,0,0,1,0,28,74.0,2.642857142857143
3640,0,1.0,31,0,0,0,1,37,659.0,17.81081081081081
3641,0,1.0,853,0,0,1,0,19,43.0,2.263157894736842
3642,0,1.0,179,0,0,1,0,3,5.0,1.6666666666666667
3645,0,1.0,791,0,0,1,0,16,64.0,4.0
3647,0,1.0,60,0,0,1,0,4,15.0,3.75
3650,0,1.0,1001,0,0,1,0,28,169.0,6.035714285714286
3651,0,1.0,176,0,0,1,0,2,6.0,3.0
3652,0,1.0,203,0,0,1,0,18,53.0,2.9444444444444446
3653,0,1.0,2,0,1,0,0,1,3.0,3.0
3654,0,1.0,457,0,0,1,0,6,7.0,1.1666666666666667
3655,0,0.0,760,0,0,0,1,22,426.0,19.363636363636363
3657,0,1.0,2125,0,0,0,1,79,2065.0,26.139240506329113
3658,0,1.0,3,0,1,0,0,13,21.0,1.6153846153846154
3659,0,1.0,402,0,0,1,0,12,31.0,2.5833333333333335
3660,0,0.0,112,0,0,1,0,17,38.0,2.235294117647059
3662,0,1.0,337,0,0,1,0,3,9.0,3.0
3664,0,0.0,288,0,0,1,0,13,74.0,5.6923076923076925
3665,0,0.0,190,0,0,1,0,12,53.0,4.416666666666667
3666,0,0.0,490,0,0,1,0,7,14.0,2.0
3668,0,1.0,178,0,0,1,0,8,16.0,2.0
3669,0,1.0,208,0,0,1,0,18,86.0,4.777777777777778
3670,0,1.0,345,1,0,0,0,93,2048.0,22.021505376344088
3671,0,1.0,193,0,0,0,1,19,467.0,24.57894736842105
3672,0,1.0,1053,0,0,0,1,60,548.0,9.133333333333333
3673,0,1.0,1753,0,0,1,0,36,144.0,4.0
3674,0,1.0,18,0,1,0,0,1,1.0,1.0
3675,0,0.0,272,0,0,1,0,3,7.0,2.3333333333333335
3676,0,1.0,791,0,0,1,0,73,4514.0,61.83561643835616
3678,0,0.0,387,0,0,0,1,67,2601.0,38.82089552238806
3679,0,1.0,2002,0,0,1,0,46,577.0,12.543478260869565
3680,0,1.0,360,0,0,0,1,68,2301.0,33.838235294117645
3681,0,1.0,850,0,0,1,0,4,21.0,5.25
3683,0,1.0,1675,0,0,1,0,24,74.0,3.0833333333333335
3684,0,1.0,1027,0,0,1,0,27,77.0,2.8518518518518516
3685,0,1.0,338,0,0,1,0,9,18.0,2.0
3686,0,1.0,896,0,0,1,0,22,72.0,3.272727272727273
3687,0,0.0,329,0,0,1,0,9,55.0,6.111111111111111
3689,0,1.0,46,0,0,1,0,2,17.0,8.5
3690,0,1.0,2933,0,0,0,1,48,325.0,6.770833333333333
3691,0,1.0,2392,0,0,1,0,39,415.0,10.64102564102564
3693,0,0.0,152,0,0,1,0,6,19.0,3.1666666666666665
3694,0,0.0,289,0,0,1,0,3,6.0,2.0
3695,0,0.0,216,0,0,1,0,14,69.0,4.928571428571429
3696,0,1.0,476,0,0,1,0,72,522.0,7.25
3697,0,1.0,341,0,0,0,1,41,964.0,23.51219512195122
3698,0,1.0,687,0,0,1,0,10,31.0,3.1
3700,0,1.0,507,0,0,1,0,13,30.0,2.3076923076923075
3701,0,1.0,378,0,0,1,0,4,11.0,2.75
3702,0,1.0,1058,0,0,1,0,4,9.0,2.25
3703,0,1.0,2014,0,0,1,0,8,27.0,3.375
3704,0,0.0,1001,0,0,1,0,8,11.0,1.375
3705,0,0.0,2,0,1,0,0,10,38.0,3.8
3706,0,1.0,128,0,0,1,0,19,192.0,10.105263157894736
3708,0,1.0,63,0,0,1,0,1,2.0,2.0
3709,0,0.0,454,0,0,1,0,40,183.0,4.575
3710,0,1.0,1087,0,0,1,0,24,99.0,4.125
3711,0,1.0,304,0,0,1,0,28,84.0,3.0
3712,0,1.0,983,0,0,1,0,29,102.0,3.5172413793103448
3713,0,0.0,405,0,0,1,0,36,108.0,3.0
3714,0,1.0,834,0,0,0,1,15,116.0,7.733333333333333
3715,0,0.0,22,0,0,1,0,1,2.0,2.0
3716,0,1.0,158,0,0,1,0,2,3.0,1.5
3717,0,1.0,226,0,0,1,0,11,19.0,1.7272727272727273
3718,0,1.0,223,0,0,1,0,31,360.0,11.612903225806452
3719,0,1.0,1094,0,0,0,1,56,574.0,10.25
3720,0,1.0,1123,0,0,1,0,51,228.0,4.470588235294118
3721,0,1.0,26,0,1,0,0,2,12.0,6.0
3722,0,1.0,1773,0,0,1,0,14,58.0,4.142857142857143
3723,0,1.0,907,0,0,1,0,13,28.0,2.1538461538461537
3724,0,1.0,50,0,0,1,0,18,62.0,3.4444444444444446
3725,0,1.0,146,0,0,0,1,19,280.0,14.736842105263158
3726,0,0.0,132,0,0,0,1,42,700.0,16.666666666666668
3727,0,0.0,170,0,0,0,1,102,9223.0,90.42156862745098
3728,0,1.0,1381,0,0,1,0,17,60.0,3.5294117647058822
3729,0,1.0,447,0,0,1,0,24,62.0,2.5833333333333335
3732,0,1.0,33,0,0,1,0,37,99.0,2.675675675675676
3734,0,0.0,948,0,0,0,1,93,4309.0,46.333333333333336
3735,0,1.0,344,0,0,1,0,2,11.0,5.5
3736,0,1.0,842,0,0,1,0,8,25.0,3.125
3737,0,1.0,137,0,0,0,1,80,7175.0,89.6875
3740,0,1.0,971,0,0,1,0,44,213.0,4.840909090909091
3741,0,1.0,2128,0,0,1,0,2,15.0,7.5
3742,0,1.0,1171,0,0,1,0,7,12.0,1.7142857142857142
3743,0,1.0,1613,0,0,1,0,23,69.0,3.0
3745,0,0.0,251,0,0,1,0,23,111.0,4.826086956521739
3746,0,0.0,1256,0,0,0,1,77,3044.0,39.532467532467535
3747,0,0.0,23,0,0,1,0,15,36.0,2.4
3749,0,1.0,350,0,0,1,0,5,6.0,1.2
3751,0,1.0,430,0,0,1,0,24,90.0,3.75
3752,0,1.0,136,0,0,1,0,52,341.0,6.5576923076923075
3753,0,0.0,14,0,1,0,0,1,1.0,1.0
3754,0,1.0,62,0,0,1,0,8,27.0,3.375
3755,0,1.0,193,0,0,1,0,6,10.0,1.6666666666666667
3756,0,1.0,2230,0,0,1,0,25,44.0,1.76
3757,0,0.0,305,0,0,1,0,24,42.0,1.75
3758,0,1.0,358,0,0,1,0,33,380.0,11.515151515151516
3759,0,0.0,1171,0,0,0,1,1,2.0,2.0
3760,0,1.0,312,0,0,1,0,14,47.0,3.357142857142857
3762,0,1.0,22,0,0,0,1,76,2500.0,32.89473684210526
3763,0,1.0,944,0,0,0,1,58,964.0,16.620689655172413
3764,0,1.0,254,0,0,1,0,33,83.0,2.515151515151515
3766,0,0.0,406,0,0,1,0,20,187.0,9.35
3767,0,0.0,708,0,0,1,0,8,25.0,3.125
3768,0,1.0,2270,0,0,1,0,60,366.0,6.1
3769,0,1.0,462,0,0,0,1,29,242.0,8.344827586206897
3770,0,0.0,658,0,0,1,0,25,89.0,3.56
3773,0,0.0,2021,0,0,1,0,30,58.0,1.9333333333333333
3774,0,1.0,889,0,0,0,1,89,4659.0,52.348314606741575
3775,0,0.0,210,0,0,1,0,30,71.0,2.3666666666666667
3776,0,0.0,39,0,0,1,0,7,21.0,3.0
3777,0,0.0,100,0,0,1,0,2,3.0,1.5
3778,0,1.0,345,0,0,1,0,6,11.0,1.8333333333333333
3779,0,1.0,647,0,0,1,0,5,18.0,3.6
3780,0,1.0,353,0,0,1,0,48,598.0,12.458333333333334
3781,0,1.0,839,0,0,1,0,4,12.0,3.0
3782,0,0.0,187,0,0,1,0,9,44.0,4.888888888888889
3783,0,1.0,746,0,0,1,0,28,79.0,2.8214285714285716
3784,0,0.0,467,0,0,0,1,92,3760.0,40.869565217391305
3785,0,0.0,316,0,0,1,0,6,18.0,3.0
3787,0,1.0,263,0,0,1,0,8,71.0,8.875
3788,0,0.0,28,0,0,1,0,24,78.0,3.25
3789,0,0.0,119,0,0,1,0,7,12.0,1.7142857142857142
3790,0,1.0,48,0,0,1,0,2,8.0,4.0
3793,0,1.0,1049,0,0,1,0,4,22.0,5.5
3795,0,1.0,409,0,0,1,0,10,22.0,2.2
3796,0,0.0,73,0,0,0,1,79,2892.0,36.607594936708864
3797,0,1.0,105,0,0,1,0,12,31.0,2.5833333333333335
3799,0,1.0,65,0,0,1,0,25,595.0,23.8
3800,0,1.0,18,0,1,0,0,3,5.0,1.6666666666666667
3801,0,0.0,7,0,1,0,0,6,14.0,2.3333333333333335
3802,0,1.0,1807,0,0,1,0,24,139.0,5.791666666666667
3803,0,0.0,212,0,0,1,0,10,50.0,5.0
3804,0,1.0,185,0,0,1,0,26,63.0,2.423076923076923
3806,0,0.0,41,1,0,0,0,26,276.0,10.615384615384615
3807,0,1.0,913,0,0,1,0,16,37.0,2.3125
3808,0,1.0,2235,0,0,1,0,14,43.0,3.0714285714285716
3809,0,1.0,792,0,0,1,0,17,47.0,2.764705882352941
3810,0,0.0,988,0,0,1,0,15,48.0,3.2
3811,0,1.0,1609,0,0,0,1,86,2414.0,28.069767441860463
3813,0,1.0,545,0,0,1,0,14,21.0,1.5
3814,0,1.0,46,0,0,0,1,48,323.0,6.729166666666667
3815,0,1.0,1348,1,0,0,0,107,16367.0,152.9626168224299
3816,0,1.0,333,0,0,1,0,37,154.0,4.162162162162162
3817,0,0.0,57,0,0,1,0,11,34.0,3.090909090909091
3818,0,1.0,1464,0,0,1,0,76,1006.0,13.236842105263158
3819,0,1.0,203,0,0,1,0,3,5.0,1.6666666666666667
3820,0,0.0,924,0,0,1,0,54,255.0,4.722222222222222
3821,0,0.0,735,0,0,1,0,5,9.0,1.8
3822,0,1.0,352,0,0,1,0,6,27.0,4.5
3823,0,1.0,646,0,0,1,0,27,72.0,2.6666666666666665
3824,0,1.0,49,0,0,1,0,2,7.0,3.5
3826,0,0.0,481,0,0,1,0,6,12.0,2.0
3827,0,0.0,22,0,1,0,0,16,122.0,7.625
3828,0,1.0,2173,0,0,1,0,18,97.0,5.388888888888889
3829,0,0.0,1925,0,0,0,1,52,1174.0,22.576923076923077
3830,0,1.0,1335,0,0,1,0,3,9.0,3.0
3831,0,1.0,1317,0,0,0,1,70,2516.0,35.94285714285714
3832,0,0.0,706,0,0,1,0,10,45.0,4.5
3833,0,1.0,5,0,1,0,0,9,22.0,2.4444444444444446
3834,0,1.0,195,0,0,1,0,4,8.0,2.0
3835,0,0.0,221,0,0,1,0,37,127.0,3.4324324324324325
3836,0,1.0,1958,0,0,1,0,14,53.0,3.7857142857142856
3837,0,1.0,716,0,0,1,0,27,113.0,4.185185185185185
3838,0,0.0,1688,0,0,1,0,2,3.0,1.5
3840,0,1.0,2031,0,0,1,0,54,402.0,7.444444444444445
3843,0,1.0,2071,0,0,1,0,34,161.0,4.735294117647059
3845,0,1.0,737,0,0,0,1,96,8025.0,83.59375
3846,0,1.0,2327,1,0,0,0,69,1871.0,27.115942028985508
3847,0,1.0,65,0,0,1,0,26,84.0,3.230769230769231
3848,0,1.0,416,0,0,1,0,18,43.0,2.388888888888889
3849,0,0.0,223,0,0,1,0,34,332.0,9.764705882352942
3850,0,1.0,813,0,0,0,1,48,499.0,10.395833333333334
3851,0,0.0,121,0,0,0,1,66,384.0,5.818181818181818
3852,0,1.0,615,1,0,0,0,61,932.0,15.278688524590164
3853,0,1.0,2,0,1,0,0,1,2.0,2.0
3854,0,1.0,1258,0,0,1,0,4,7.0,1.75
3855,0,0.0,13,0,0,1,0,45,330.0,7.333333333333333
3856,0,1.0,1813,0,0,1,0,12,30.0,2.5
3858,0,1.0,129,0,0,1,0,40,507.0,12.675
3860,0,0.0,244,0,0,1,0,11,29.0,2.6363636363636362
3861,0,1.0,121,0,0,1,0,6,15.0,2.5
3862,0,0.0,274,0,0,1,0,4,8.0,2.0
3863,0,1.0,1094,0,0,1,0,13,58.0,4.461538461538462
3864,0,0.0,126,0,0,1,0,9,37.0,4.111111111111111
3865,0,1.0,613,0,0,1,0,33,744.0,22.545454545454547
3866,0,1.0,357,0,0,1,0,39,178.0,4.564102564102564
3868,0,0.0,321,0,0,0,1,10,91.0,9.1
3869,0,0.0,520,0,0,0,1,10,33.0,3.3
3870,0,0.0,63,0,0,0,1,75,2255.0,30.066666666666666
3871,0,1.0,159,0,0,1,0,2,7.0,3.5
