uid,variant_number,gender,days_since_signup,contributor,new_user,non_reader,reader,appearences,active_mins,avg_time_per_user
8826,0,1.0,63,0,0,1,0,3,12.0,4.0
8827,0,1.0,270,0,0,0,1,40,170.0,4.25
8829,0,1.0,884,0,0,0,1,60,1750.0,29.166666666666668
8830,0,1.0,588,0,0,1,0,16,51.0,3.1875
8832,0,0.0,960,0,0,1,0,21,50.0,2.380952380952381
8833,0,1.0,712,0,0,1,0,4,9.0,2.25
8834,0,0.0,74,0,0,0,1,13,58.0,4.461538461538462
8835,0,1.0,801,0,0,1,0,11,23.0,2.090909090909091
8836,0,1.0,889,0,0,1,0,9,39.0,4.333333333333333
8837,0,0.0,33,0,0,1,0,3,8.0,2.6666666666666665
8838,0,1.0,611,0,0,0,1,79,720.0,9.113924050632912
8839,0,1.0,710,0,0,1,0,8,12.0,1.5
8840,0,1.0,1028,0,0,0,1,57,2454.0,43.05263157894737
8841,0,1.0,138,0,0,1,0,17,46.0,2.7058823529411766
8843,0,1.0,756,0,0,1,0,44,431.0,9.795454545454545
8844,0,0.0,641,0,0,1,0,2,3.0,1.5
8845,0,1.0,757,0,0,0,1,64,412.0,6.4375
8846,0,1.0,433,0,0,1,0,3,37.0,12.333333333333334
8847,0,1.0,26,0,1,0,0,1,1.0,1.0
8849,0,1.0,1626,0,0,1,0,4,10.0,2.5
8852,0,1.0,652,0,0,1,0,24,148.0,6.166666666666667
8854,0,1.0,663,0,0,1,0,9,24.0,2.6666666666666665
8855,0,1.0,85,0,0,1,0,10,62.0,6.2
8856,0,0.0,278,0,0,1,0,4,12.0,3.0
8857,0,1.0,2054,0,0,1,0,41,270.0,6.585365853658536
8861,0,1.0,1903,0,0,1,0,18,43.0,2.388888888888889
8862,0,1.0,1088,0,0,0,1,73,1589.0,21.767123287671232
8863,0,1.0,170,0,0,0,1,47,392.0,8.340425531914894
8865,0,1.0,116,0,0,1,0,5,14.0,2.8
8866,0,1.0,683,0,0,1,0,25,64.0,2.56
8868,0,0.0,988,0,0,1,0,12,31.0,2.5833333333333335
8869,0,0.0,386,0,0,0,1,41,380.0,9.268292682926829
8870,0,0.0,301,0,0,1,0,2,9.0,4.5
8871,0,0.0,118,0,0,1,0,5,11.0,2.2
8872,0,0.0,673,0,0,1,0,13,41.0,3.1538461538461537
8873,0,0.0,184,0,0,1,0,10,79.0,7.9
8874,0,0.0,18,0,0,1,0,2,2.0,1.0
8875,0,0.0,395,0,0,0,1,49,1392.0,28.408163265306122
8876,0,1.0,380,0,0,1,0,22,97.0,4.409090909090909
8877,0,0.0,125,0,0,1,0,12,35.0,2.9166666666666665
8880,0,1.0,364,0,0,1,0,23,76.0,3.3043478260869565
8881,0,0.0,270,0,0,1,0,4,22.0,5.5
8883,0,1.0,831,1,0,0,0,31,251.0,8.096774193548388
8884,0,1.0,865,0,0,1,0,47,112.0,2.382978723404255
8885,0,1.0,465,0,0,1,0,4,17.0,4.25
8886,0,1.0,934,0,0,1,0,5,10.0,2.0
8887,0,1.0,1325,0,0,1,0,96,744.0,7.75
8888,0,1.0,1098,0,0,1,0,31,120.0,3.870967741935484
8889,0,1.0,2890,0,0,1,0,17,68.0,4.0
8890,0,1.0,679,0,0,1,0,18,56.0,3.111111111111111
8891,0,0.0,1028,0,0,1,0,35,527.0,15.057142857142857
8892,0,0.0,353,0,0,0,1,87,1151.0,13.229885057471265
8893,0,1.0,242,0,0,1,0,2,4.0,2.0
8895,0,1.0,122,0,0,1,0,5,21.0,4.2
8896,0,0.0,215,0,0,1,0,11,17.0,1.5454545454545454
8897,0,1.0,2291,0,0,1,0,17,39.0,2.2941176470588234
8898,0,0.0,9,0,1,0,0,1,7.0,7.0
8899,0,1.0,1380,0,0,0,1,52,296.0,5.6923076923076925
8900,0,1.0,526,0,0,1,0,5,7.0,1.4
8901,0,1.0,620,0,0,1,0,15,26.0,1.7333333333333334
8902,0,1.0,587,0,0,1,0,6,28.0,4.666666666666667
8903,0,1.0,324,0,0,1,0,7,17.0,2.4285714285714284
8904,0,1.0,875,0,0,0,1,79,796.0,10.075949367088608
8905,0,0.0,1365,0,0,0,1,30,1135.0,37.833333333333336
8908,0,1.0,711,0,0,0,1,117,2865.0,24.487179487179485
8909,0,0.0,2,0,1,0,0,2,32.0,16.0
8910,0,1.0,9,0,0,1,0,2,7.0,3.5
8911,0,0.0,628,0,0,1,0,13,60.0,4.615384615384615
8913,0,0.0,367,0,0,1,0,5,24.0,4.8
8914,0,1.0,949,1,0,0,0,103,6232.0,60.50485436893204
8916,0,1.0,410,0,0,1,0,85,436.0,5.129411764705883
8917,0,0.0,1034,0,0,1,0,15,42.0,2.8
8918,0,1.0,335,0,0,1,0,10,28.0,2.8
8919,0,0.0,693,0,0,1,0,25,126.0,5.04
8920,0,1.0,772,0,0,1,0,44,788.0,17.90909090909091
8921,0,1.0,622,0,0,1,0,28,83.0,2.9642857142857144
8923,0,0.0,229,0,0,1,0,7,13.0,1.8571428571428572
8924,0,1.0,2682,0,0,0,1,92,1418.0,15.41304347826087
8925,0,1.0,62,0,0,1,0,3,18.0,6.0
8926,0,0.0,39,0,0,1,0,4,9.0,2.25
8927,0,1.0,213,0,0,1,0,10,17.0,1.7
8930,0,1.0,65,0,0,1,0,12,114.0,9.5
8932,0,1.0,1012,0,0,1,0,12,61.0,5.083333333333333
8933,0,0.0,17,0,1,0,0,1,7.0,7.0
8934,0,1.0,182,0,0,1,0,23,135.0,5.869565217391305
8935,0,1.0,89,0,0,1,0,5,15.0,3.0
8936,0,1.0,156,0,0,1,0,54,224.0,4.148148148148148
8937,0,1.0,150,0,0,1,0,4,16.0,4.0
8938,0,1.0,184,0,0,1,0,11,177.0,16.09090909090909
8940,0,1.0,619,0,0,1,0,37,84.0,2.27027027027027
8941,0,1.0,1171,0,0,1,0,9,15.0,1.6666666666666667
8946,0,1.0,1134,0,0,1,0,2,4.0,2.0
8947,0,1.0,2282,0,0,1,0,16,90.0,5.625
8949,0,0.0,94,0,0,1,0,7,18.0,2.5714285714285716
8951,0,1.0,157,0,0,1,0,6,40.0,6.666666666666667
8952,0,0.0,445,0,0,1,0,2,2.0,1.0
8953,0,1.0,1981,0,0,0,1,116,14534.0,125.29310344827586
8954,0,1.0,391,0,0,1,0,6,28.0,4.666666666666667
8955,0,1.0,990,0,0,1,0,6,13.0,2.1666666666666665
8956,0,1.0,29,0,1,0,0,3,9.0,3.0
8957,0,1.0,706,0,0,1,0,32,98.0,3.0625
8958,0,1.0,1109,0,0,1,0,34,93.0,2.735294117647059
8961,0,1.0,2206,0,0,1,0,104,1122.0,10.788461538461538
8962,0,1.0,426,0,0,1,0,4,6.0,1.5
8964,0,1.0,1090,0,0,1,0,19,56.0,2.9473684210526314
8965,0,1.0,45,0,0,1,0,13,44.0,3.3846153846153846
8966,0,1.0,28,0,1,0,0,2,20.0,10.0
8967,0,1.0,53,0,0,1,0,2,14.0,7.0
8968,0,1.0,696,0,0,1,0,14,69.0,4.928571428571429
8969,0,1.0,227,0,0,1,0,10,19.0,1.9
8970,0,1.0,697,0,0,0,1,42,189.0,4.5
8971,0,1.0,1860,0,0,0,1,104,4795.0,46.10576923076923
8972,0,1.0,268,0,0,1,0,14,28.0,2.0
8973,0,1.0,1230,0,0,1,0,6,44.0,7.333333333333333
8975,0,1.0,124,0,0,1,0,3,13.0,4.333333333333333
8976,0,1.0,76,0,0,1,0,3,40.0,13.333333333333334
8977,0,0.0,1387,0,0,1,0,12,50.0,4.166666666666667
8978,0,1.0,1180,0,0,1,0,37,263.0,7.108108108108108
8979,0,1.0,34,0,0,1,0,6,60.0,10.0
8981,0,1.0,64,0,0,1,0,10,47.0,4.7
8982,0,1.0,97,0,0,1,0,4,8.0,2.0
8983,0,1.0,2,0,1,0,0,2,7.0,3.5
8984,0,1.0,856,1,0,0,0,33,2970.0,90.0
8986,0,0.0,209,0,0,1,0,3,7.0,2.3333333333333335
8987,0,1.0,203,0,0,1,0,4,9.0,2.25
8988,0,1.0,1271,0,0,1,0,14,30.0,2.142857142857143
8989,0,1.0,38,0,0,0,1,17,249.0,14.647058823529411
8990,0,1.0,1427,0,0,1,0,18,61.0,3.388888888888889
8991,0,1.0,685,0,0,1,0,4,13.0,3.25
8992,0,1.0,9,0,1,0,0,1,1.0,1.0
8993,0,1.0,885,0,0,1,0,10,18.0,1.8
8994,0,1.0,429,0,0,1,0,14,222.0,15.857142857142858
8996,0,1.0,56,0,0,1,0,10,31.0,3.1
8997,0,1.0,1061,0,0,0,1,110,3111.0,28.28181818181818
8998,0,1.0,225,0,0,1,0,5,21.0,4.2
8999,0,0.0,254,0,0,1,0,4,18.0,4.5
9000,0,0.0,859,0,0,1,0,45,204.0,4.533333333333333
9001,0,1.0,2089,0,0,1,0,29,66.0,2.2758620689655173
9002,0,0.0,268,0,0,1,0,14,49.0,3.5
9003,0,1.0,40,0,0,1,0,7,26.0,3.7142857142857144
9004,0,0.0,125,0,0,0,1,27,177.0,6.555555555555555
9005,0,1.0,541,0,0,1,0,10,26.0,2.6
9006,0,0.0,24,0,1,0,0,1,6.0,6.0
9007,0,1.0,1931,0,0,1,0,52,243.0,4.673076923076923
9008,0,1.0,201,0,0,1,0,3,31.0,10.333333333333334
9009,0,0.0,1727,0,0,1,0,43,182.0,4.232558139534884
9012,0,1.0,2808,0,0,1,0,66,564.0,8.545454545454545
9014,0,0.0,1057,0,0,1,0,12,24.0,2.0
9015,0,1.0,1118,0,0,0,1,43,468.0,10.883720930232558
9016,0,1.0,1436,1,0,0,0,119,8578.0,72.08403361344538
9017,0,1.0,95,0,0,0,1,39,781.0,20.025641025641026
9018,0,1.0,2031,0,0,0,1,37,221.0,5.972972972972973
9019,0,0.0,20,0,1,0,0,1,2.0,2.0
9020,0,1.0,852,0,0,1,0,21,106.0,5.0476190476190474
9022,0,0.0,1890,0,0,1,0,20,60.0,3.0
9024,0,1.0,686,0,0,1,0,10,62.0,6.2
9026,0,0.0,1327,0,0,0,1,55,1635.0,29.727272727272727
9027,0,1.0,14,0,1,0,0,2,5.0,2.5
9028,0,0.0,48,0,0,1,0,6,16.0,2.6666666666666665
9029,0,1.0,46,0,0,1,0,3,4.0,1.3333333333333333
9031,0,1.0,1533,0,0,0,1,47,384.0,8.170212765957446
9032,0,1.0,9,0,1,0,0,1,8.0,8.0
9034,0,1.0,635,0,0,1,0,38,156.0,4.105263157894737
9035,0,1.0,1060,0,0,1,0,36,137.0,3.8055555555555554
9036,0,0.0,725,0,0,1,0,33,85.0,2.5757575757575757
9037,0,0.0,719,0,0,1,0,12,22.0,1.8333333333333333
9038,0,1.0,579,0,0,1,0,5,30.0,6.0
9039,0,1.0,733,0,0,1,0,11,200.0,18.181818181818183
9041,0,0.0,900,0,0,1,0,19,57.0,3.0
9042,0,0.0,12,0,1,0,0,2,8.0,4.0
9043,0,1.0,451,0,0,0,1,62,2646.0,42.67741935483871
9044,0,1.0,373,0,0,1,0,9,20.0,2.2222222222222223
9046,0,0.0,2418,0,0,0,1,32,108.0,3.375
9047,0,1.0,1245,0,0,1,0,3,22.0,7.333333333333333
9048,0,1.0,1212,0,0,0,1,124,22895.0,184.63709677419354
9049,0,1.0,773,0,0,1,0,8,44.0,5.5
9051,0,1.0,1993,0,0,1,0,16,98.0,6.125
9052,0,1.0,843,0,0,1,0,31,345.0,11.129032258064516
9053,0,1.0,1182,0,0,1,0,11,68.0,6.181818181818182
9054,0,0.0,801,0,0,1,0,3,7.0,2.3333333333333335
9055,0,1.0,21,0,0,1,0,2,7.0,3.5
9056,0,1.0,137,0,0,1,0,5,22.0,4.4
9057,0,0.0,331,0,0,1,0,9,16.0,1.7777777777777777
9058,0,0.0,13,0,1,0,0,1,1.0,1.0
9059,0,1.0,1272,0,0,1,0,40,123.0,3.075
9060,0,0.0,1541,0,0,0,1,22,307.0,13.954545454545455
9061,0,0.0,710,0,0,1,0,12,40.0,3.3333333333333335
9062,0,0.0,1056,0,0,0,1,4,53.0,13.25
9063,0,1.0,430,0,0,0,1,96,1938.0,20.1875
9064,0,0.0,161,0,0,0,1,29,1135.0,39.13793103448276
9065,0,1.0,2033,0,0,1,0,20,90.0,4.5
9066,0,1.0,225,0,0,1,0,9,20.0,2.2222222222222223
9068,0,1.0,226,0,0,1,0,14,26.0,1.8571428571428572
9069,0,1.0,243,0,0,1,0,51,606.0,11.882352941176471
9070,0,1.0,1735,0,0,1,0,23,61.0,2.652173913043478
9071,0,0.0,853,0,0,1,0,5,35.0,7.0
9072,0,1.0,759,0,0,1,0,26,75.0,2.8846153846153846
9073,0,0.0,1005,0,0,1,0,27,172.0,6.37037037037037
9074,0,0.0,1883,0,0,1,0,24,65.0,2.7083333333333335
9075,0,1.0,1384,0,0,1,0,7,23.0,3.2857142857142856
9076,0,0.0,541,0,0,0,1,32,1263.0,39.46875
9077,0,0.0,94,0,0,1,0,11,30.0,2.727272727272727
9078,0,1.0,1412,0,0,1,0,21,60.0,2.857142857142857
9079,0,0.0,433,0,0,1,0,25,86.0,3.44
9080,0,0.0,64,1,0,0,0,37,294.0,7.945945945945946
9081,0,1.0,1846,0,0,1,0,24,63.0,2.625
9082,0,1.0,2072,0,0,0,1,73,535.0,7.328767123287672
9083,0,1.0,1262,1,0,0,0,117,4484.0,38.324786324786324
9084,0,1.0,187,0,0,1,0,7,33.0,4.714285714285714
9085,0,1.0,1986,0,0,0,1,61,536.0,8.78688524590164
9086,0,1.0,911,0,0,1,0,18,71.0,3.9444444444444446
9087,0,1.0,632,0,0,1,0,14,55.0,3.9285714285714284
9089,0,1.0,1341,0,0,1,0,8,21.0,2.625
9090,0,1.0,569,0,0,1,0,9,45.0,5.0
9091,0,1.0,644,0,0,1,0,34,968.0,28.470588235294116
9092,0,1.0,620,0,0,0,1,54,399.0,7.388888888888889
9094,0,1.0,629,0,0,1,0,70,287.0,4.1
9095,0,1.0,248,0,0,1,0,15,57.0,3.8
9096,0,1.0,1554,0,0,1,0,92,1156.0,12.565217391304348
9097,0,1.0,2102,0,0,1,0,60,334.0,5.566666666666666
9098,0,0.0,42,0,0,1,0,3,5.0,1.6666666666666667
9100,0,1.0,1853,0,0,0,1,89,677.0,7.606741573033708
9101,0,1.0,1041,0,0,1,0,9,14.0,1.5555555555555556
9102,0,1.0,754,0,0,1,0,87,1401.0,16.103448275862068
9104,0,1.0,589,0,0,1,0,7,13.0,1.8571428571428572
9105,0,1.0,936,0,0,1,0,3,4.0,1.3333333333333333
9106,0,1.0,175,0,0,1,0,13,43.0,3.3076923076923075
9107,0,1.0,59,0,0,1,0,7,21.0,3.0
9108,0,1.0,7,0,1,0,0,1,1.0,1.0
9110,0,0.0,1084,0,0,0,1,81,1409.0,17.395061728395063
9111,0,1.0,69,0,0,0,1,9,109.0,12.11111111111111
9112,0,1.0,707,0,0,1,0,24,199.0,8.291666666666666
9113,0,1.0,1662,0,0,1,0,28,123.0,4.392857142857143
9114,0,0.0,176,0,0,1,0,20,62.0,3.1
9115,0,1.0,58,0,0,1,0,2,6.0,3.0
9116,0,1.0,2334,0,0,0,1,98,4014.0,40.95918367346939
9117,0,0.0,273,0,0,1,0,13,34.0,2.6153846153846154
9119,0,0.0,1189,0,0,1,0,14,39.0,2.7857142857142856
9120,0,0.0,142,0,0,1,0,53,750.0,14.150943396226415
9121,0,1.0,231,0,0,1,0,9,22.0,2.4444444444444446
9122,0,0.0,63,0,0,1,0,12,49.0,4.083333333333333
9124,0,1.0,1087,0,0,1,0,40,107.0,2.675
9125,0,0.0,1121,0,0,1,0,39,194.0,4.9743589743589745
9126,0,0.0,1103,0,0,1,0,33,184.0,5.575757575757576
9127,0,0.0,281,0,0,1,0,13,44.0,3.3846153846153846
9128,0,1.0,569,0,0,1,0,4,5.0,1.25
9129,0,0.0,30,0,0,1,0,2,63.0,31.5
9130,0,1.0,2058,0,0,1,0,10,31.0,3.1
9131,0,1.0,1209,0,0,1,0,29,122.0,4.206896551724138
9132,0,0.0,32,0,0,1,0,10,19.0,1.9
9134,0,0.0,317,0,0,1,0,7,13.0,1.8571428571428572
9135,0,1.0,224,0,0,1,0,12,46.0,3.8333333333333335
9136,0,0.0,11,0,1,0,0,3,5.0,1.6666666666666667
9137,0,1.0,1155,0,0,1,0,13,77.0,5.923076923076923
9138,0,1.0,22,0,1,0,0,1,2.0,2.0
9139,0,1.0,155,0,0,1,0,7,21.0,3.0
9140,0,1.0,1300,0,0,1,0,6,19.0,3.1666666666666665
9142,0,1.0,388,0,0,1,0,49,177.0,3.6122448979591835
9143,0,1.0,420,0,0,0,1,70,687.0,9.814285714285715
9144,0,1.0,885,0,0,0,1,87,1684.0,19.35632183908046
9145,0,1.0,1753,0,0,1,0,5,11.0,2.2
9147,0,0.0,576,0,0,1,0,8,31.0,3.875
9148,0,1.0,1344,0,0,1,0,20,40.0,2.0
9149,0,0.0,317,0,0,1,0,4,10.0,2.5
9150,0,1.0,1690,0,0,0,1,121,16124.0,133.25619834710744
9152,0,1.0,482,0,0,0,1,92,810.0,8.804347826086957
9153,0,1.0,12,0,1,0,0,2,2.0,1.0
9154,0,0.0,1404,0,0,1,0,5,9.0,1.8
9155,0,0.0,38,0,0,1,0,5,51.0,10.2
9156,0,1.0,1411,0,0,1,0,52,246.0,4.730769230769231
9158,0,1.0,1051,0,0,1,0,4,12.0,3.0
9159,0,1.0,639,0,0,1,0,2,7.0,3.5
9161,0,1.0,556,0,0,1,0,23,160.0,6.956521739130435
9162,0,0.0,233,0,0,0,1,88,960.0,10.909090909090908
9164,0,1.0,667,0,0,1,0,11,35.0,3.1818181818181817
9166,0,0.0,36,0,0,1,0,6,29.0,4.833333333333333
9167,0,0.0,207,0,0,1,0,15,40.0,2.6666666666666665
9168,0,1.0,25,0,1,0,0,1,1.0,1.0
9169,0,0.0,5,0,1,0,0,1,1.0,1.0
9170,0,1.0,874,0,0,0,1,92,6807.0,73.98913043478261
9171,0,1.0,805,0,0,1,0,45,339.0,7.533333333333333
9172,0,0.0,313,0,0,1,0,13,29.0,2.230769230769231
9173,0,1.0,203,0,0,1,0,29,74.0,2.5517241379310347
9174,0,1.0,1121,0,0,1,0,29,142.0,4.896551724137931
9175,0,1.0,1209,0,0,1,0,65,500.0,7.6923076923076925
9176,0,1.0,656,0,0,1,0,9,24.0,2.6666666666666665
9179,0,0.0,1840,0,0,1,0,38,106.0,2.789473684210526
9180,0,1.0,228,0,0,1,0,13,45.0,3.4615384615384617
9181,0,0.0,741,1,0,0,0,77,1882.0,24.441558441558442
9183,0,1.0,518,0,0,0,1,52,1054.0,20.26923076923077
9184,0,0.0,820,0,0,1,0,19,54.0,2.8421052631578947
9185,0,1.0,1324,0,0,1,0,11,32.0,2.909090909090909
9187,0,1.0,1742,0,0,1,0,29,204.0,7.0344827586206895
9188,0,0.0,25,0,1,0,0,1,1.0,1.0
9189,0,0.0,1299,0,0,1,0,4,20.0,5.0
9190,0,1.0,715,0,0,1,0,6,17.0,2.8333333333333335
9191,0,1.0,768,1,0,0,0,40,9620.0,240.5
9192,0,0.0,231,0,0,1,0,4,5.0,1.25
9193,0,1.0,11,0,1,0,0,1,3.0,3.0
9194,0,0.0,246,0,0,1,0,12,33.0,2.75
9195,0,1.0,322,0,0,1,0,8,39.0,4.875
9196,0,1.0,253,0,0,1,0,5,14.0,2.8
9197,0,1.0,1484,0,0,1,0,19,110.0,5.7894736842105265
9198,0,1.0,74,0,0,1,0,4,5.0,1.25
9199,0,1.0,1534,0,0,1,0,20,57.0,2.85
9200,0,1.0,2140,1,0,0,0,83,4188.0,50.45783132530121
9201,0,1.0,85,0,0,1,0,8,40.0,5.0
9202,0,1.0,238,0,0,0,1,85,2153.0,25.32941176470588
9203,0,1.0,610,0,0,1,0,3,6.0,2.0
9204,0,0.0,112,0,0,1,0,12,34.0,2.8333333333333335
9205,0,1.0,862,0,0,1,0,28,63.0,2.25
9206,0,1.0,203,1,0,0,0,111,33696.0,303.56756756756755
9207,0,1.0,588,0,0,1,0,14,47.0,3.357142857142857
9208,0,0.0,86,0,0,1,0,13,38.0,2.923076923076923
9209,0,0.0,20,0,1,0,0,2,4.0,2.0
9210,0,1.0,221,0,0,1,0,34,85.0,2.5
9211,0,1.0,141,0,0,1,0,37,106.0,2.864864864864865
9213,0,1.0,185,0,0,1,0,11,55.0,5.0
9214,0,1.0,623,0,0,0,1,56,542.0,9.678571428571429
9216,0,1.0,750,0,0,1,0,2,49.0,24.5
9217,0,1.0,201,0,0,1,0,12,99.0,8.25
9218,0,0.0,846,0,0,1,0,38,100.0,2.6315789473684212
9219,0,1.0,633,0,0,0,1,50,735.0,14.7
9222,0,1.0,150,0,0,1,0,15,37.0,2.466666666666667
9223,0,0.0,602,0,0,1,0,61,224.0,3.6721311475409837
9225,0,0.0,522,0,0,1,0,34,193.0,5.676470588235294
9227,0,1.0,109,0,0,1,0,3,45.0,15.0
9229,0,1.0,1344,0,0,1,0,22,57.0,2.590909090909091
9232,0,1.0,575,0,0,0,1,74,2662.0,35.972972972972975
9234,0,0.0,114,0,0,1,0,9,25.0,2.7777777777777777
9235,0,0.0,2361,0,0,1,0,6,10.0,1.6666666666666667
9236,0,0.0,105,0,0,1,0,11,19.0,1.7272727272727273
9237,0,1.0,49,0,0,0,1,13,96.0,7.384615384615385
9238,0,0.0,216,0,0,1,0,11,37.0,3.3636363636363638
9239,0,1.0,458,0,0,0,1,115,14207.0,123.5391304347826
9241,0,1.0,302,0,0,0,1,40,749.0,18.725
9242,0,0.0,88,0,0,1,0,7,21.0,3.0
9243,0,0.0,8,0,1,0,0,1,2.0,2.0
9244,0,1.0,1226,0,0,1,0,20,91.0,4.55
9245,0,0.0,1728,0,0,0,1,97,3118.0,32.144329896907216
9246,0,1.0,6,0,1,0,0,1,5.0,5.0
9248,0,0.0,10,0,0,1,0,7,72.0,10.285714285714286
9250,0,1.0,188,0,0,1,0,27,288.0,10.666666666666666
9251,0,1.0,596,0,0,1,0,52,203.0,3.9038461538461537
9252,0,1.0,1113,0,0,1,0,2,6.0,3.0
9253,0,0.0,754,0,0,0,1,60,298.0,4.966666666666667
9254,0,0.0,226,0,0,1,0,2,8.0,4.0
9255,0,1.0,965,0,0,1,0,57,386.0,6.771929824561403
9257,0,1.0,526,0,0,0,1,75,620.0,8.266666666666667
9258,0,1.0,1384,0,0,0,1,108,4851.0,44.916666666666664
9259,0,0.0,764,0,0,1,0,24,100.0,4.166666666666667
9262,0,0.0,10,0,1,0,0,1,8.0,8.0
9264,0,0.0,939,0,0,0,1,59,388.0,6.576271186440678
9266,0,1.0,1948,0,0,1,0,64,365.0,5.703125
9269,0,0.0,844,0,0,1,0,10,19.0,1.9
9271,0,0.0,135,0,0,1,0,31,101.0,3.2580645161290325
9272,0,1.0,1781,0,0,0,1,106,4477.0,42.235849056603776
9273,0,1.0,183,0,0,1,0,46,294.0,6.391304347826087
9274,0,1.0,30,0,0,1,0,2,8.0,4.0
9275,0,1.0,56,0,0,1,0,6,22.0,3.6666666666666665
9276,0,1.0,958,0,0,1,0,36,93.0,2.5833333333333335
9277,0,0.0,202,1,0,0,0,51,919.0,18.019607843137255
9278,0,0.0,220,0,0,1,0,28,84.0,3.0
9279,0,0.0,229,0,0,1,0,11,26.0,2.3636363636363638
9281,0,1.0,1038,0,0,1,0,13,25.0,1.9230769230769231
9283,0,1.0,1394,0,0,1,0,26,70.0,2.6923076923076925
9284,0,1.0,904,0,0,1,0,1,12.0,12.0
9285,0,0.0,235,0,0,1,0,13,41.0,3.1538461538461537
9286,0,1.0,1659,0,0,1,0,23,116.0,5.043478260869565
9287,0,0.0,712,0,0,1,0,10,88.0,8.8
9288,0,1.0,1591,0,0,0,1,82,2922.0,35.63414634146341
9289,0,0.0,1639,0,0,1,0,34,104.0,3.0588235294117645
9292,0,0.0,89,0,0,1,0,10,30.0,3.0
9293,0,1.0,143,0,0,1,0,74,2292.0,30.972972972972972
9295,0,0.0,133,0,0,0,1,33,649.0,19.666666666666668
9296,0,0.0,137,0,0,1,0,19,65.0,3.4210526315789473
9297,0,0.0,752,0,0,1,0,35,109.0,3.1142857142857143
9298,0,0.0,1704,0,0,1,0,8,32.0,4.0
9299,0,1.0,940,0,0,0,1,7,20.0,2.857142857142857
9300,0,0.0,55,0,0,1,0,11,53.0,4.818181818181818
9301,0,1.0,284,0,0,0,1,66,432.0,6.545454545454546
9302,0,0.0,699,0,0,1,0,5,7.0,1.4
9303,0,1.0,2505,0,0,1,0,45,149.0,3.311111111111111
9305,0,1.0,287,0,0,0,1,16,233.0,14.5625
9307,0,1.0,222,0,0,1,0,6,24.0,4.0
9308,0,0.0,58,0,0,1,0,11,39.0,3.5454545454545454
9309,0,1.0,1124,0,0,1,0,24,238.0,9.916666666666666
9310,0,1.0,645,0,0,1,0,27,83.0,3.074074074074074
9311,0,1.0,46,0,0,1,0,4,5.0,1.25
9313,0,1.0,755,0,0,1,0,44,125.0,2.840909090909091
9315,0,1.0,97,0,0,1,0,6,16.0,2.6666666666666665
9317,0,0.0,874,0,0,1,0,5,20.0,4.0
9318,0,1.0,48,0,0,0,1,17,313.0,18.41176470588235
9321,0,1.0,30,0,0,1,0,5,27.0,5.4
9323,0,1.0,1645,0,0,1,0,7,15.0,2.142857142857143
9324,0,1.0,13,0,1,0,0,1,6.0,6.0
9325,0,1.0,649,0,0,1,0,6,21.0,3.5
9327,0,1.0,133,0,0,1,0,5,14.0,2.8
9328,0,0.0,127,0,0,1,0,33,329.0,9.969696969696969
9330,0,1.0,107,0,0,1,0,24,54.0,2.25
9331,0,1.0,14,0,1,0,0,2,5.0,2.5
9332,0,1.0,674,0,0,0,1,96,3939.0,41.03125
9333,0,1.0,515,0,0,0,1,62,453.0,7.306451612903226
9336,0,1.0,4,0,1,0,0,2,4.0,2.0
9337,0,0.0,521,0,0,0,1,93,422.0,4.537634408602151
9338,0,1.0,140,0,0,1,0,10,33.0,3.3
9339,0,1.0,29,0,0,1,0,2,4.0,2.0
9340,0,1.0,1662,0,0,0,1,37,1515.0,40.945945945945944
9341,0,0.0,239,0,0,1,0,14,35.0,2.5
9343,0,1.0,126,0,0,1,0,6,28.0,4.666666666666667
9345,0,1.0,884,0,0,1,0,10,20.0,2.0
9346,0,1.0,1998,0,0,1,0,80,441.0,5.5125
9347,0,1.0,306,0,0,1,0,21,186.0,8.857142857142858
9349,0,1.0,112,0,0,0,1,22,662.0,30.09090909090909
9352,0,0.0,241,0,0,1,0,17,118.0,6.9411764705882355
9353,0,1.0,25,0,1,0,0,2,12.0,6.0
9354,0,0.0,8,0,1,0,0,4,11.0,2.75
9355,0,0.0,138,0,0,1,0,13,100.0,7.6923076923076925
9356,0,1.0,57,0,0,1,0,14,43.0,3.0714285714285716
9357,0,0.0,309,0,0,1,0,28,1083.0,38.67857142857143
9358,0,1.0,818,0,0,0,1,35,260.0,7.428571428571429
9359,0,1.0,650,0,0,1,0,26,91.0,3.5
9360,0,1.0,843,1,0,0,0,48,387.0,8.0625
9361,0,1.0,616,0,0,1,0,22,101.0,4.590909090909091
9362,0,1.0,32,0,0,1,0,3,18.0,6.0
9363,0,1.0,918,0,0,1,0,31,106.0,3.4193548387096775
9364,0,1.0,671,0,0,1,0,7,11.0,1.5714285714285714
9366,0,1.0,441,0,0,1,0,9,33.0,3.6666666666666665
9367,0,0.0,668,0,0,1,0,38,103.0,2.710526315789474
9368,0,1.0,82,0,0,1,0,13,104.0,8.0
9369,0,1.0,831,0,0,1,0,28,176.0,6.285714285714286
9370,0,0.0,5,0,1,0,0,2,10.0,5.0
9371,0,1.0,2189,0,0,0,1,39,713.0,18.28205128205128
9372,0,1.0,490,0,0,1,0,12,42.0,3.5
9373,0,1.0,1818,0,0,0,1,6,31.0,5.166666666666667
9374,0,1.0,194,0,0,1,0,18,54.0,3.0
